Index,x,y,z,type,color,size,opacity
15736,1666.2529,2367.9417,-407.54706,stars,#89F138,0.028260431263094715,0.028260431263094715
15742,595.0381,845.84705,-378.6589,stars,#58B9BD,0.06219604166041224,0.06219604166041224
15747,702.9096,999.61884,2070.0586,stars,#DA7369,0.06352068679017207,0.06352068679017207
15752,1362.0621,1937.9158,3714.2717,stars,#6756AB,0.0476399721124385,0.0476399721124385
15754,1008.7448,1435.4574,-548.63837,stars,#B1526E,0.06899638838824206,0.06899638838824206
15756,4314.9316,6141.098,1685.194,stars,#127B61,0.05078799526886247,0.05078799526886247
15760,4555.652,6485.018,-1091.135,stars,#64CDA7,0.0480225368471594,0.0480225368471594
15764,901.7777,1284.142,-2339.3818,stars,#8F42CD,0.07901041446656043,0.07901041446656043
15765,1786.4154,2543.8762,-205.64528,stars,#C4DD14,0.061006534574580246,0.061006534574580246
15770,389.28165,554.6784,1019.289,stars,#45B625,0.0961369321887081,0.0961369321887081
15773,207.44629,295.7584,238.87016,stars,#176860,0.055879669261188286,0.055879669261188286
15775,527.10815,751.81476,1091.7559,stars,#8B0FFA,0.07219037874569646,0.07219037874569646
15778,304.0129,433.7349,-287.72464,stars,#CBFAA6,0.011890403528547849,0.011890403528547849
15782,3052.9104,4357.0195,5393.35,stars,#8B4A72,0.01535968660400491,0.01535968660400491
15784,973.01996,1388.8916,-835.26605,stars,#7AF624,0.03882263887614901,0.03882263887614901
15789,684.35944,977.30133,-23.35069,stars,#D49600,0.017587292949301742,0.017587292949301742
15795,102.6536,146.72688,365.12073,stars,#1E136A,0.026596304260528322,0.026596304260528322
15796,1472.3644,2105.097,208.05869,stars,#A34B54,0.01003431724138944,0.01003431724138944
15800,913.0065,1305.9205,373.69763,stars,#0955CF,0.09048464846805697,0.09048464846805697
15805,334.4251,478.57666,945.3528,stars,#89B0F7,0.07798121010227665,0.07798121010227665
15806,1591.3744,2277.6216,1408.845,stars,#786FF8,0.06464033368396886,0.06464033368396886
15809,1532.0166,2193.8457,-380.22336,stars,#9AAD89,0.0596006883448928,0.0596006883448928
15813,146.05936,209.3084,-14.34556,stars,#6A7EE9,0.06930750306960685,0.06930750306960685
15814,667.84845,957.006,242.34627,stars,#9735CF,0.05755523790904061,0.05755523790904061
15819,1736.6388,2490.9734,272.39032,stars,#11D90A,0.015059603593730597,0.015059603593730597
15820,93.77873,134.54095,-181.66168,stars,#1E27BA,0.08033079998209808,0.08033079998209808
15823,233.29382,334.73865,-413.70575,stars,#3A3EA3,0.030425077833495275,0.030425077833495275
15838,2989.5103,4299.146,3483.6138,stars,#36875F,0.0748843909460752,0.0748843909460752
15839,181.1412,260.53836,955.7486,stars,#297495,0.023424563006778185,0.023424563006778185
15840,914.4731,1315.3113,2787.9583,stars,#25B8F4,0.06328646544051351,0.06328646544051351
15841,610.8655,878.67554,-77.57579,stars,#99B073,0.021971670888631677,0.021971670888631677
15850,1180.5115,1699.1066,1682.4215,stars,#CE33BE,0.03594180483250347,0.03594180483250347
15851,472.19797,679.7892,-185.25182,stars,#1C283F,0.0997320615960619,0.0997320615960619
15855,8.20454,11.81583,920.69763,stars,#ACF837,0.026719958592870324,0.026719958592870324
15857,1568.2025,2259.402,-1725.4705,stars,#7375F0,0.037721238088772584,0.037721238088772584
15859,1902.9869,2744.369,4596.753,stars,#461146,0.023213867862930972,0.023213867862930972
15861,1136.9032,1640.8405,1536.1998,stars,#48FF80,0.014917357571004455,0.014917357571004455
15863,351.51697,507.46967,-57.1356,stars,#8C95BA,0.08803814013758815,0.08803814013758815
15864,3441.7498,4968.8647,442.37042,stars,#CC6EAD,0.01160215318194841,0.01160215318194841
15868,1436.582,2074.501,-1760.7195,stars,#0CF822,0.09404591053855504,0.09404591053855504
15871,67.61611,97.67609,456.0344,stars,#24433F,0.051930433279111475,0.051930433279111475
15877,674.7428,975.2934,-843.9834,stars,#3556CF,0.015125675973834369,0.015125675973834369
15878,824.7823,1192.3207,793.8281,stars,#1971CC,0.02200150559555452,0.02200150559555452
15886,1115.0508,1613.187,2066.6658,stars,#C80DE5,0.011161577446132573,0.011161577446132573
15887,710.76013,1028.3628,1302.1174,stars,#45BF42,0.029470665768001468,0.029470665768001468
15889,327.9629,474.6448,707.9291,stars,#5CDA8F,0.08808982046150302,0.08808982046150302
15891,448.25696,648.80194,-230.8704,stars,#977B5A,0.03985433018880326,0.03985433018880326
15898,933.72986,1352.7019,292.24292,stars,#4B48D3,0.07398920883720987,0.07398920883720987
15899,343.06418,497.1376,-1004.75165,stars,#1614B1,0.043592378384208874,0.043592378384208874
15913,380.0859,551.7854,-738.3051,stars,#3BAC77,0.08614679624426845,0.08614679624426845
15920,106.59641,154.86693,-365.30518,stars,#C0BD05,0.057740139600993626,0.057740139600993626
15921,169.41435,246.19144,-56.45674,stars,#4CEF53,0.03848227473778062,0.03848227473778062
15935,928.9458,1351.728,1319.8573,stars,#2BB4DA,0.06971922756916016,0.06971922756916016
15941,518.2069,754.2846,1303.1183,stars,#5229A8,0.012941263496217398,0.012941263496217398
15948,713.309,1039.2578,-1472.0447,stars,#2D4EC9,0.09435230945474524,0.09435230945474524
15950,406.01813,591.61914,1421.524,stars,#E39120,0.09492690614317272,0.09492690614317272
15954,3746.001,5460.976,1748.8085,stars,#62A1DC,0.05766094995293978,0.05766094995293978
15959,277.74246,405.12173,206.33931,stars,#33546C,0.05856991441390935,0.05856991441390935
15962,1737.0131,2534.5642,2337.9736,stars,#51FF22,0.056542238103299544,0.056542238103299544
15963,879.6432,1283.6747,557.18896,stars,#0F148D,0.02012586922911715,0.02012586922911715
15967,1516.6318,2214.5173,1808.0487,stars,#4C1147,0.0405247648363741,0.0405247648363741
15970,723.17914,1056.1759,503.53613,stars,#7ECF0C,0.05259011699187592,0.05259011699187592
15977,726.1055,1061.4218,471.88892,stars,#6E92E4,0.017214830037247573,0.017214830037247573
15978,245.01587,358.24365,309.95612,stars,#4CB1D3,0.03671297167863794,0.03671297167863794
15979,278.76056,407.64752,-1648.8003,stars,#15224F,0.09205927378960246,0.09205927378960246
15984,209.17068,306.05536,1627.7708,stars,#6CF86E,0.05029449635208649,0.05029449635208649
15985,683.24316,999.8213,1566.7548,stars,#A68A89,0.06806272052306522,0.06806272052306522
15986,132.8457,194.40674,73.30867,stars,#65E8EC,0.04240437840394395,0.04240437840394395
15991,1785.9617,2615.9697,5479.4814,stars,#F8C6E0,0.09851620520673855,0.09851620520673855
15994,1105.4445,1619.6509,-664.26715,stars,#170BD1,0.039299877668501335,0.039299877668501335
16006,1533.5999,2250.729,3153.3164,stars,#E552FE,0.023247641256484358,0.023247641256484358
16009,824.0871,1209.8135,-228.07413,stars,#8C19A0,0.05409231893014275,0.05409231893014275
16012,1089.6342,1601.4552,-2712.775,stars,#92F883,0.07026021221329408,0.07026021221329408
16015,1323.1195,1945.3251,-4708.0674,stars,#B903DD,0.07990611291277523,0.07990611291277523
16019,564.6532,830.49066,-1850.293,stars,#09E116,0.060514846101981865,0.060514846101981865
16020,1302.2568,1915.506,-1477.2823,stars,#034403,0.04524729059190323,0.04524729059190323
16022,211.01025,310.50177,1259.2922,stars,#A65570,0.023587570637975976,0.023587570637975976
16035,581.059,856.70215,8.04234,stars,#3924B1,0.052500453918538054,0.052500453918538054
16038,255.37775,376.84415,3910.6013,stars,#D5661A,0.09840418032407515,0.09840418032407515
16040,533.16895,786.81335,-1759.7317,stars,#8CBBBC,0.04216329895132283,0.04216329895132283
16044,118.99193,175.83914,-387.32013,stars,#DCC53F,0.03260798321323769,0.03260798321323769
16046,447.2516,661.1277,-599.07275,stars,#BAC5CF,0.05979611256531534,0.05979611256531534
16048,429.3592,634.81635,-2446.8914,stars,#356B46,0.07351016392714829,0.07351016392714829
16051,89.54618,132.45097,47.86689,stars,#241BA3,0.04094403103625294,0.04094403103625294
16069,1481.4694,2195.6658,1509.7596,stars,#4CC0C7,0.07818042372972271,0.07818042372972271
16073,501.49533,743.6989,710.30316,stars,#3B3719,0.04361960725519124,0.04361960725519124
16074,4062.62,6025.6616,-4912.5635,stars,#1A5388,0.016461327551151622,0.016461327551151622
16075,984.9457,1460.9414,1321.805,stars,#34F4BF,0.09841895127045586,0.09841895127045586
16087,560.3489,832.53534,940.7116,stars,#3EA26B,0.0970919760583914,0.0970919760583914
16089,346.8715,515.58734,-870.47156,stars,#88FFDF,0.012962670079187277,0.012962670079187277
16091,3580.966,5324.553,-5756.9185,stars,#B69E9F,0.019381893940841687,0.019381893940841687
16093,3639.602,5414.2544,-2518.1926,stars,#F3752B,0.012506391723114307,0.012506391723114307
16097,404.59375,602.49677,277.5503,stars,#8B6C72,0.0644280116979271,0.0644280116979271
16102,115.61683,172.2439,145.11263,stars,#252D9A,0.055113780770282846,0.055113780770282846
16107,796.6902,1187.2848,-671.81946,stars,#D9EFEC,0.06028810274456874,0.06028810274456874
16111,1500.019,2236.1638,1946.0009,stars,#E40752,0.02918267192090912,0.02918267192090912
16114,280.4698,418.24866,266.60443,stars,#1206BF,0.072061056455574,0.072061056455574
16116,289.35785,431.66418,93.29774,stars,#75E86B,0.057458105089134355,0.057458105089134355
16126,192.60503,287.59335,-278.47577,stars,#40BD23,0.07475540496984069,0.07475540496984069
16128,2262.1104,3378.0635,-5629.995,stars,#A645BC,0.03831407915144487,0.03831407915144487
16131,191.29453,285.72537,-1039.9171,stars,#0974C4,0.04014413379125568,0.04014413379125568
16138,717.5896,1072.3689,3330.1946,stars,#9A88BB,0.09635096572349565,0.09635096572349565
16140,613.28613,916.5826,474.24652,stars,#B9F01F,0.07316125179270955,0.07316125179270955
16142,629.6563,941.2411,506.87766,stars,#A3679E,0.05336746743615527,0.05336746743615527
16143,968.4335,1447.6687,-753.0095,stars,#B0AC28,0.08820734590411468,0.08820734590411468
16144,491.32428,734.4716,-1343.0956,stars,#C6C305,0.020270551754523018,0.020270551754523018
16146,849.0622,1269.3142,550.7156,stars,#1608A3,0.08241377465094102,0.08241377465094102
16158,979.03613,1465.6814,-611.554,stars,#C5D41F,0.06698864197042873,0.06698864197042873
16160,443.50537,664.03656,36.55781,stars,#EA5E4C,0.058738053317469355,0.058738053317469355
16168,631.9193,947.1856,527.0689,stars,#2A8981,0.08270524941823547,0.08270524941823547
16170,697.22894,1045.39,1154.6075,stars,#3CB184,0.09729689322626686,0.09729689322626686
16174,388.91382,583.508,-761.5095,stars,#5E8EE2,0.013605283719234593,0.013605283719234593
16177,3088.5256,4635.0996,432.28558,stars,#DD7D63,0.03331028230170545,0.03331028230170545
16183,1152.7883,1732.1812,-290.0972,stars,#D818CB,0.028863055980274402,0.028863055980274402
16190,616.9751,928.20087,-541.5671,stars,#DFC112,0.04556652580445175,0.04556652580445175
16191,501.26733,754.1842,916.8343,stars,#8DF5A9,0.08105919558312369,0.08105919558312369
16192,3022.2332,4547.4224,-4924.713,stars,#E3A0AF,0.03201661715784202,0.03201661715784202
16198,772.9727,1163.9978,888.108,stars,#16717B,0.07053743023504454,0.07053743023504454
16202,1428.1969,2151.9927,-1496.6141,stars,#123957,0.09898341497689425,0.09898341497689425
16204,592.5427,893.0502,11.54698,stars,#3072D5,0.05511540107460139,0.05511540107460139
16206,1022.6532,1541.5605,-1177.6848,stars,#C90EA5,0.04959711277421717,0.04959711277421717
16208,1411.4641,2128.5627,1698.9565,stars,#8A2608,0.03225632715864002,0.03225632715864002
16210,856.9103,1292.5105,-1530.2395,stars,#27F7C4,0.03923703592099438,0.03923703592099438
16219,799.51965,1207.4856,-229.59134,stars,#95E854,0.09404172629067893,0.09404172629067893
16229,999.78235,1512.1158,937.48114,stars,#808F15,0.07617325595741153,0.07617325595741153
16230,795.23114,1203.0851,-309.21274,stars,#9EA55B,0.06413548484254725,0.06413548484254725
16233,895.89197,1355.5803,895.47375,stars,#0894A6,0.09742754129569156,0.09742754129569156
16235,801.2253,1212.4728,-619.3944,stars,#9E183D,0.08720693267944665,0.08720693267944665
16236,2414.325,3654.8887,-2092.3008,stars,#545DA3,0.029392128570997655,0.029392128570997655
16237,540.8922,818.9025,-445.00098,stars,#D1E31A,0.04218548749958265,0.04218548749958265
16242,580.2343,878.87537,142.25116,stars,#B8DD8E,0.086393025389088,0.086393025389088
16250,1722.6791,2613.2078,1012.0082,stars,#862816,0.06626363455544541,0.06626363455544541
16254,1293.7682,1963.3223,1781.3373,stars,#508EBC,0.06772267012199527,0.06772267012199527
16258,1551.6079,2355.9983,-769.0423,stars,#B37040,0.030251163276876054,0.030251163276876054
16262,2101.8157,3193.9277,-635.87146,stars,#947D25,0.042682014756067095,0.042682014756067095
16268,392.05484,596.2556,-1903.1316,stars,#53B3B7,0.02217510193512185,0.02217510193512185
16273,1724.3595,2623.7754,-1454.4504,stars,#75EF1A,0.06285146065029697,0.06285146065029697
16274,2576.1992,3920.473,-2802.4507,stars,#01DD7B,0.04721569492002597,0.04721569492002597
16275,1414.5138,2153.3643,-1291.2001,stars,#33BB30,0.07568872411701108,0.07568872411701108
16277,1018.3571,1550.5286,1106.1929,stars,#E5F32F,0.022081746338831885,0.022081746338831885
16281,660.2749,1005.4981,717.3416,stars,#6AEEBF,0.025549398171755725,0.025549398171755725
16285,88.89125,135.38596,-69.58253,stars,#45E67A,0.09553502875217931,0.09553502875217931
16288,847.73175,1291.4546,-1590.5637,stars,#CB7B8E,0.05450458612274557,0.05450458612274557
16290,160.40826,244.44556,516.0493,stars,#FCD53C,0.03277768824935031,0.03277768824935031
16291,727.4681,1108.7952,438.1657,stars,#2E297A,0.07054518629385403,0.07054518629385403
16293,1467.149,2236.4053,-690.6446,stars,#DCC304,0.032688439226512975,0.032688439226512975
16294,1691.5315,2578.82,-2958.2502,stars,#D0221E,0.03230259546598577,0.03230259546598577
16296,761.2985,1160.7765,759.35895,stars,#D44F7A,0.09274759757579645,0.09274759757579645
16297,361.54062,551.2583,-799.5349,stars,#327896,0.017061375978653377,0.017061375978653377
16304,724.7594,1106.0691,208.37585,stars,#19A430,0.056780373520445335,0.056780373520445335
16307,22.94839,35.05171,1140.7839,stars,#922D7F,0.01607509131297631,0.01607509131297631
16313,97.56821,149.15527,-631.4994,stars,#C71FD4,0.09511870124071509,0.09511870124071509
16314,1610.0498,2462.0059,315.37698,stars,#E3D431,0.04757757665449262,0.04757757665449262
16322,719.58276,1100.9856,-1610.0562,stars,#400A02,0.03850949815896551,0.03850949815896551
16326,566.2033,866.6644,-584.95526,stars,#BD57B4,0.0935529056116715,0.0935529056116715
16334,1176.3474,1802.5248,-3911.1328,stars,#48CAED,0.050336028593915214,0.050336028593915214
16345,286.96246,440.40656,1461.1184,stars,#7D1E15,0.06438925854112204,0.06438925854112204
16346,332.27234,509.97894,-1759.9131,stars,#89AAF5,0.013163878991400094,0.013163878991400094
16350,238.1601,365.62366,-1191.6592,stars,#3C62F7,0.06400053019391537,0.06400053019391537
16352,346.15292,531.58826,117.57885,stars,#BB14A4,0.0726307589956045,0.0726307589956045
16355,743.296,1141.648,-2149.1345,stars,#328BB2,0.08916899157273901,0.08916899157273901
16359,509.06552,782.2516,442.88205,stars,#8D95C5,0.03340102921046193,0.03340102921046193
16360,1925.319,2958.771,2473.4377,stars,#428B76,0.014847208167778726,0.014847208167778726
16366,162.19122,249.53317,387.4003,stars,#89274D,0.038045401855785796,0.038045401855785796
16371,284.30145,437.67102,-346.70117,stars,#40E5C5,0.05037693720337555,0.05037693720337555
16373,584.3499,899.656,-53.62018,stars,#FC696F,0.0857705031524239,0.0857705031524239
16378,34.3374,52.8837,161.49783,stars,#4AA8CA,0.06701082350895447,0.06701082350895447
16380,273.18408,420.7794,-487.87418,stars,#2E879B,0.09890505577831193,0.09890505577831193
16386,584.5284,900.90985,-151.79904,stars,#A60CC9,0.04330730523291221,0.04330730523291221
16389,692.1929,1067.3312,-503.0578,stars,#D0BCCC,0.05844074807157879,0.05844074807157879
16394,201.37675,310.6794,46.41873,stars,#FCF047,0.04035314741579128,0.04035314741579128
16399,741.86053,1145.3293,268.79507,stars,#835EAA,0.04767052664623257,0.04767052664623257
16400,862.14343,1331.4124,1940.466,stars,#D60ED8,0.04540644363239874,0.04540644363239874
16404,590.0584,911.62854,470.40045,stars,#3289BA,0.044571855500927675,0.044571855500927675
16406,581.3604,898.351,203.9893,stars,#898F59,0.053640811801999054,0.053640811801999054
16407,665.66516,1028.698,184.87814,stars,#B897B3,0.08259738784509733,0.08259738784509733
16414,2072.2234,3203.6436,-102.345,stars,#9A5255,0.020154744384652194,0.020154744384652194
16420,930.5831,1440.016,291.4064,stars,#D8DFEE,0.010837841629220104,0.010837841629220104
16421,805.09436,1246.1206,-919.0936,stars,#21942E,0.0433240113083257,0.0433240113083257
16422,164.25352,254.25943,82.253,stars,#58EBC2,0.0459753089371396,0.0459753089371396
16426,537.6674,832.67523,41.88924,stars,#690122,0.0532200333618749,0.0532200333618749
16431,324.39578,502.63004,230.31448,stars,#0E1621,0.01591639749177811,0.01591639749177811
16432,918.3291,1422.8973,469.82144,stars,#472B35,0.06328267584148962,0.06328267584148962
16433,809.34143,1254.0397,5.9356,stars,#7C0875,0.09497281600852518,0.09497281600852518
16437,294.51294,456.43762,2582.0002,stars,#E44806,0.08726244752295749,0.08726244752295749
16439,1859.5707,2882.4219,3919.2314,stars,#E328FF,0.047769502148457293,0.047769502148457293
16440,1443.9148,2238.3328,1287.7006,stars,#AEED09,0.09853975124445008,0.09853975124445008
16442,1139.1097,1766.3171,1434.2875,stars,#C2BF50,0.0814441091099963,0.0814441091099963
16443,704.7019,1092.9458,-705.0983,stars,#DCC810,0.09500771420495556,0.09500771420495556
16444,3264.125,5063.0063,665.13196,stars,#A4B78E,0.05942551383820709,0.05942551383820709
16445,223.74744,347.12347,-351.46918,stars,#363362,0.04756116269188244,0.04756116269188244
16451,400.07837,621.13605,-634.2227,stars,#177C76,0.07189441315981172,0.07189441315981172
16462,1128.972,1754.6453,558.1174,stars,#661AF3,0.0425963087366736,0.0425963087366736
16463,484.02017,752.5178,349.6035,stars,#2BA22B,0.013768689017382145,0.013768689017382145
16469,921.0256,1432.9326,-1237.1533,stars,#52D4B3,0.05794841372676962,0.05794841372676962
16479,1226.7848,1910.942,-2547.873,stars,#E8D6CD,0.06627455161765941,0.06627455161765941
16488,600.87885,937.4263,504.64783,stars,#CFAD16,0.04233564118204572,0.04233564118204572
16489,718.3898,1120.9731,-19.54608,stars,#820706,0.08132193038187607,0.08132193038187607
16490,872.663,1361.7764,435.64896,stars,#552747,0.06403447637883936,0.06403447637883936
16492,403.44165,629.6255,32.6092,stars,#3AA7C0,0.04231923499410454,0.04231923499410454
16493,369.5468,576.7934,-669.4989,stars,#99E5A2,0.01700991230882485,0.01700991230882485
16498,523.9117,818.0385,191.3677,stars,#8A97C1,0.0853159745064218,0.0853159745064218
16499,348.84225,544.7135,2273.8523,stars,#16FB6A,0.06753789326770294,0.06753789326770294
16501,641.04755,1001.0209,272.4422,stars,#DCDF1E,0.08169705668564782,0.08169705668564782
